AccX [mg],AccY [mg],AccZ [mg],State
365,-954,-196,0
371,-992,-225,0
392,-1024,-259,0
410,-1050,-287,0
399,-1052,-255,0
381,-1004,-187,0
376,-986,-212,0
382,-990,-294,0
363,-961,-272,0
351,-930,-224,0
343,-927,-209,0
346,-956,-243,0
364,-990,-264,0
407,-986,-273,0
434,-989,-273,0
420,-1030,-263,0
419,-1111,-269,0
447,-1196,-287,0
470,-1242,-302,0
516,-1240,-327,0
540,-1218,-326,0
511,-1201,-301,0
439,-1190,-262,0
407,-1155,-267,0
429,-1072,-296,0
427,-1024,-297,0
418,-987,-258,0
407,-986,-224,0
389,-1028,-210,0
412,-1114,-287,0
433,-1120,-305,0
430,-1042,-246,0
414,-959,-218,0
375,-924,-243,0
342,-908,-247,0
321,-919,-220,0
322,-951,-208,0
365,-954,-225,0
418,-937,-239,0
440,-964,-259,0
437,-1053,-277,0
412,-1124,-226,0
419,-1170,-209,0
461,-1147,-288,0
465,-1078,-322,0
431,-1014,-258,0
391,-995,-201,0
358,-989,-179,0
366,-991,-215,0
381,-1005,-253,0
408,-1010,-292,0
389,-966,-216,0
370,-905,-127,0
376,-932,-161,0
393,-1050,-290,0
376,-1142,-294,0
424,-1132,-256,0
500,-1117,-220,0
523,-1209,-237,0
493,-1273,-302,0
