AccX [mg],AccY [mg],AccZ [mg],State
-490,787,-59,0
-531,721,123,0
-646,611,387,0
-819,724,755,0
-877,721,1034,0
-881,739,1174,0
-741,802,1274,0
-430,748,1614,0
-268,869,1894,0
175,900,1998,0
660,1042,1998,0
885,1125,1998,0
878,1200,1801,0
725,1218,1549,0
540,1198,1353,0
419,1083,1156,0
284,992,1074,0
147,891,1026,0
72,793,928,0
-3,701,835,0
-53,648,779,0
-68,537,711,0
36,536,746,0
44,531,784,0
120,501,774,0
141,429,725,0
140,287,741,0
146,136,844,0
108,1,902,0
80,-107,899,0
77,-198,815,0
134,-281,637,0
247,-339,437,0
428,-378,240,0
589,-407,-8,0
702,-474,-278,0
768,-493,-398,0
891,-559,-308,0
1003,-639,-161,0
1131,-723,-70,0
1245,-872,-165,0
1777,-769,-242,0
1859,-771,-320,0
1831,-827,-367,0
1811,-833,-568,0
1885,-869,-678,0
1996,-890,-741,0
1840,-956,-674,0
1858,-969,-285,0
1704,-1083,-337,0
1821,-1069,-419,0
1895,-839,-336,0
1664,-697,-151,0
1310,-717,-210,0
1141,-571,-218,0
1349,-421,139,0
1556,-439,393,0
1442,-409,380,0
1422,-371,309,0
1270,-400,330,0
1006,-478,481,0
742,-526,644,0
626,-448,776,0
570,-388,812,0
550,-401,791,0
508,-467,821,0
308,-575,835,0
207,-712,821,0
343,-812,827,0
371,-943,826,0
408,-999,817,0
434,-1099,745,0
458,-1209,638,0
574,-1315,513,0
831,-1245,485,0
1400,-1304,517,0
1285,-1221,601,0
1225,-1166,627,0
1122,-1213,601,0
929,-1351,571,0
840,-1486,525,0
876,-1547,479,0
1200,-1432,339,0
1410,-1292,199,0
1218,-1204,287,0
1033,-1122,380,0
1011,-1007,426,0
1082,-922,456,0
1146,-787,416,0
1316,-703,311,0
1494,-531,444,0
1620,-485,325,0
1508,-560,93,0
1437,-529,-44,0
1397,-665,-61,0
1500,-762,-14,0
1322,-925,108,0
1091,-1184,346,0
889,-1250,582,0
676,-1236,827,0
436,-1319,823,0
179,-1391,923,0
-125,-1347,1289,0
-193,-1217,1464,0
-230,-1030,1438,0
-222,-890,1361,0
-386,-804,1249,0
-630,-772,1156,0
-804,-726,1038,0
-945,-706,983,0
