T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
15299, 350, -889, -236, -29120, -73150, -34650
15319, 342, -886, -196, 7280, -51100, -31360
15339, 334, -933, -157, 70420, -23660, -560
15359, 364, -1004, -190, 43470, -39760, -4480
15379, 388, -1032, -216, 6510, -57050, -20930
15399, 384, -984, -206, -9660, -63980, -28560
15419, 364, -917, -212, -13440, -71190, -17150
15439, 335, -878, -218, -5740, -75320, 4620
15459, 308, -862, -222, 16940, -66360, 20230
15479, 294, -847, -194, 45990, -41370, 13160
15499, 294, -834, -139, 63140, -15050, -10640
15519, 321, -888, -144, 44520, -16170, -27720
15539, 368, -954, -204, -2800, -39690, -36330
15559, 407, -1001, -249, -34650, -55790, -37170
15579, 406, -1012, -252, -23030, -52500, -20930
15599, 376, -985, -223, 12040, -37100, 3850
15619, 348, -960, -206, 39480, -21210, 17360
15639, 328, -922, -183, 47950, -12250, 14420
15659, 315, -856, -149, 39480, -6090, -3990
15679, 309, -814, -149, 15470, -10500, -18760
15699, 317, -839, -188, -17640, -30450, -14140
15719, 342, -908, -244, -39410, -46340, -630
15739, 353, -951, -258, -29260, -36960, 4830
15759, 349, -936, -196, 14700, 350, -3150
15779, 356, -917, -153, 52850, 35770, -16030
15799, 366, -939, -181, 42700, 32060, -14910
15819, 352, -957, -204, 6370, 3220, 2870
15839, 344, -947, -204, -15050, -12600, 14910
15859, 355, -931, -209, -21770, -8400, 4760
15879, 372, -932, -224, -24010, 1610, -11270
15899, 375, -944, -239, -17360, 10360, -12320
15919, 348, -935, -199, 4830, 20860, 4550
15939, 322, -917, -154, 33950, 36540, 22260
15959, 337, -913, -164, 35560, 42490, 21560
15979, 373, -959, -217, -2170, 28420, 5390
15999, 394, -1008, -253, -41370, 9520, -2520
16019, 381, -994, -220, -44100, 8260, 4620
16039, 353, -935, -189, 840, 39970, 15400
16059, 330, -880, -198, -6720, 36050, 18620
16079, 318, -847, -204, -8050, 38570, 19810
16099, 304, -831, -177, 6860, 51800, 21560
16119, 297, -842, -144, 12740, 61180, 20720
16139, 319, -885, -150, -14070, 52640, 12880
16159, 364, -952, -226, -58030, 30730, 4200
16179, 391, -997, -277, -70350, 25620, 2100
16199, 381, -984, -253, -30590, 52710, 6440
16219, 343, -908, -166, 21420, 86240, 13090
16239, 321, -867, -137, 31290, 90510, 20440
16259, 319, -870, -178, -5180, 63560, 28560
