T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
13831, -242, -954, -103, 25690, 31080, -45010
13851, -297, -928, -100, 23310, 43750, -9520
13871, -224, -941, -118, 30730, 64400, -7350
13891, -263, -895, -92, 24780, 58380, -12180
13911, -348, -980, -68, 25410, 45850, -34300
13931, -484, -987, -13, 24780, 36330, -28280
13951, -207, -1041, -46, 13930, 42350, -11900
13971, -84, -971, -158, 6860, 63140, 7280
13991, -158, -887, -158, 30100, 75880, -30100
14011, -263, -1030, -71, 61320, 93520, -34720
14031, -410, -966, -57, 67410, 109480, -5390
14051, -286, -968, -17, 62790, 138040, 23310
14071, -202, -991, -56, 38150, 143780, 35350
14091, -286, -1064, -163, 23940, 111510, 18340
14111, -321, -971, 7, 45360, 96740, -22470
14131, -197, -893, -142, 61530, 144410, -75460
14151, -186, -911, -56, 43190, 174300, -39410
14171, -427, -895, -234, 29050, 190120, 46900
14191, -398, -1001, -6, 26040, 168980, 53060
14211, -135, -1157, 147, 34300, 138950, 8610
14231, -324, -1007, 89, 33250, 119140, -22190
14251, -104, -968, 89, 29260, 120890, -40670
14271, -162, -806, -172, -19600, 119560, -20510
14291, -157, -1018, -108, -61670, 121730, 11690
14311, 112, -1061, -37, -43680, 170730, 44940
14331, -188, -982, -121, 24920, 233590, 45640
14351, -306, -1098, -132, 61040, 242900, 24570
14371, -162, -980, -155, 48580, 165760, -4760
14391, -54, -1012, -105, 17850, 92680, -23240
14411, -68, -1068, -93, -32970, 68460, -8050
14431, -156, -1131, -68, -43890, 38080, -5810
14451, -71, -970, -213, -24570, 10010, -31150
14471, -111, -1050, -85, -2800, -8190, -56280
14491, -180, -1086, -43, -2450, 55580, -22120
14511, -6, -950, -169, -44170, 110950, 32480
14531, -82, -940, -199, -57890, 96180, 20930
14551, -153, -927, -130, -24080, 42630, -20300
14571, -87, -911, -138, 19600, 4410, -55160
14591, -69, -944, -151, 18410, 30870, -47250
14611, -98, -883, -309, -26040, 55440, -11970
14631, 34, -886, -341, -34370, 38150, -3920
14651, 144, -989, -250, -9450, 12320, -25130
14671, 15, -1051, -121, 34090, -3780, -51800
14691, 7, -1063, -119, 78120, -4480, -61810
14711, 2, -995, -273, 12810, 13790, -14280
14731, 76, -1023, -254, -13020, 13930, -210
14751, -5, -1063, -176, 1120, -630, 700
