T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
12991, 152, 105, 1035, 7000, -21070, 7420
13011, 213, -23, 1089, 8960, 33600, -9940
13031, -23, -77, 953, -3080, 20790, 1680
13051, -95, -63, 962, -7420, -22470, 21700
13071, -49, 12, 952, -2170, -16170, 14840
13091, -51, 46, 1134, 7560, -3010, 2310
13111, -5, -3, 1222, 9590, 14000, -14700
13131, -23, -71, 1097, -490, 18690, -20090
13151, -46, -67, 866, -14560, 6300, -10500
13171, -81, -46, 955, -19390, -1050, -5810
13191, -109, 18, 1243, -2170, -4550, -15330
13211, -84, -9, 1192, 6300, -16800, -30660
13231, -22, -177, 798, -3990, -16520, -38710
13251, 73, -132, 770, -17710, 8260, -38150
13271, -5, -75, 933, -3080, 20020, -40950
13291, -124, -15, 1096, 16520, 2240, -39690
13311, -37, 46, 1233, 28490, -21070, -44240
13331, 79, -16, 1068, 24710, -8050, -57120
13351, 73, -91, 830, 3500, 11410, -58590
13371, 8, -108, 821, -9240, -5180, -42630
13391, -80, -35, 982, 1120, -13790, -33530
13411, -34, 107, 1173, 23030, -11130, -42700
13431, 58, 81, 1143, 24220, 25410, -81060
13451, 4, 17, 960, 4900, 9240, -72170
13471, -55, -66, 944, -490, -18480, -57960
13491, -81, 18, 1090, 9730, -13440, -61950
13511, -80, 102, 1222, 13790, 17500, -75600
13531, -40, 34, 1123, 2800, 29540, -88270
13551, 9, -28, 1104, -11200, 20230, -87430
13571, -78, -71, 959, -22190, 1750, -71680
13591, -107, -78, 956, -19880, -17920, -61250
13611, -102, 3, 1148, -7910, -3010, -71050
13631, -38, -60, 1106, -7770, 22680, -86870
13651, -78, -37, 1040, -14280, 26880, -85610
13671, -47, -106, 1010, -19740, 22120, -71820
13691, -86, -156, 1033, -19810, 10640, -51520
13711, -99, -155, 1023, -15820, -6650, -49700
13731, -121, -178, 979, -15120, -7840, -62720
13751, -112, -159, 955, -13230, 4620, -65660
13771, -102, -110, 1086, -11410, 18970, -62020
13791, -112, -155, 1094, -13580, 22120, -59080
13811, -130, -301, 833, -25200, 980, -52290
13831, -95, -356, 784, -28490, -17150, -53760
13851, -127, -251, 914, -11200, 7630, -62160
13871, -91, -128, 1067, 8750, 20720, -61740
13891, -72, -140, 1045, 6440, 12460, -49630
13911, 6, -274, 944, -6370, 3360, -34230
13931, -30, -280, 961, -9590, 8820, -21700
13951, -137, -208, 936, 5180, 21280, -33180
13971, 0, -162, 1110, 16310, 7490, -41930
13991, -12, -167, 1070, 13790, 4410, -41160
14011, 8, -293, 919, 280, -6790, -32900
14031, 72, -407, 792, -9310, -23450, -21350
14051, 35, -321, 878, -70, -13090, -23310
14071, -37, -124, 1108, 20160, 12600, -26670
14091, 47, -108, 1159, 30590, 5040, -15890
14111, 124, -295, 988, 22330, -280, -22190
14131, 53, -324, 845, 1400, -2450, -17360
14151, 3, -217, 920, 15330, -4200, -630
14171, 59, -114, 1229, 27160, 6230, -6440
14191, 102, -109, 1115, 15680, 7700, -13440
14211, 123, -216, 963, -4060, 1890, -7840
14231, 65, -225, 898, -6720, -8120, 2940
14251, 60, -187, 955, 6580, -6370, 6230
14271, 90, -117, 1222, 16450, 9450, 420
14291, 121, -194, 1044, 4130, -3150, -1190
14311, 169, -236, 911, -6440, -7000, 140
14331, 122, -222, 966, -140, 8540, 6440
14351, 46, -157, 1019, 9380, 2800, 14350
14371, 54, -87, 1124, 13930, -6580, 13790
14391, 108, -141, 1058, 6020, -6160, 9520
14411, 102, -199, 972, -980, -11200, 13230
14431, 106, -154, 996, 3080, -7490, 16380
14451, 83, -119, 1081, 12110, 9170, 14420
14471, 46, -113, 1022, 8190, 14210, 19320
14491, 37, -149, 984, 1750, -5180, 23380
14511, 52, -153, 931, 1330, -6580, 21490
14531, 43, -124, 962, 5880, -1960, 20580
14551, -7, -69, 981, 12320, 4830, 22260
14571, -12, -8, 1021, 13510, 6930, 23100
14591, 44, -56, 915, 7840, 4620, 24080
14611, 11, -52, 923, 3010, -2310, 21770
14631, -6, -20, 948, 3080, -6720, 24290
14651, -21, -9, 915, 5740, -6720, 28980
14671, 46, 4, 952, 10150, -2870, 26600
14691, 124, 84, 1152, 16940, 12040, 17780
14711, 47, 101, 1045, 19250, 20230, 14770
14731, 77, -3, 908, 6160, -3920, 25480
14751, 95, 12, 903, -7000, -19460, 33600
14771, 106, 141, 1041, -2450, -15400, 29120
14791, 82, 222, 1169, 10640, -6580, 21420
14811, 18, 185, 1052, 12460, 3850, 17080
14831, -9, 114, 925, 490, -2100, 19180
14851, 15, 91, 996, 1050, -15470, 10640
14871, 47, 118, 1150, 11410, 2450, 3990
14891, -26, 125, 1135, 7560, -420, 6930
14911, -84, 50, 1020, -840, -20090, 8890
14931, 0, 0, 1042, 1680, -8260, -1610
14951, 60, 5, 1161, 7210, 10290, -8190
14971, 20, 0, 1106, 2660, -560, -2170
