T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
14155, -368, -893, -166, 28490, 45080, -19880
14175, -385, -905, -174, 19110, 41020, 15050
14195, -402, -922, -182, 19110, 39690, 26110
14215, -399, -922, -181, 29680, 41860, 9660
14235, -385, -910, -172, 42490, 45570, -16590
14255, -371, -901, -166, 47320, 49350, -30380
14275, -367, -902, -161, 39970, 50890, -19320
14295, -383, -912, -169, 27090, 46760, 11830
14315, -390, -903, -174, 20510, 38010, 40810
14335, -387, -888, -170, 23380, 31850, 45920
14355, -384, -885, -169, 30800, 31430, 29190
14375, -382, -904, -167, 35560, 34790, 7140
14395, -379, -919, -166, 32480, 38920, -4200
14415, -382, -922, -167, 23590, 37870, 5390
14435, -387, -917, -168, 15890, 28000, 31430
14455, -396, -914, -175, 12390, 15960, 53760
14475, -402, -928, -175, 11130, 10640, 55580
14495, -398, -933, -174, 10010, 12880, 38360
14515, -388, -919, -166, 7490, 17710, 16800
14535, -379, -906, -162, 3430, 17710, 8540
14555, -386, -917, -166, 490, 7280, 21910
14575, -402, -934, -174, -3850, -6440, 44940
14595, -406, -932, -178, -12670, -12180, 56770
14615, -400, -922, -175, -20650, -10080, 48440
14635, -395, -930, -172, -21700, -7910, 28210
14655, -395, -945, -173, -17290, -11130, 11550
14675, -395, -941, -172, -14490, -18690, 8890
14695, -395, -928, -173, -19880, -26180, 20440
14715, -397, -919, -173, -30590, -31150, 35630
14735, -399, -918, -177, -35980, -35560, 29680
14755, -399, -926, -176, -30170, -36890, 11480
14775, -395, -932, -176, -24780, -38150, -4480
14795, -388, -930, -173, -24640, -39340, -9380
14815, -389, -926, -173, -30100, -42210, 490
14835, -390, -914, -175, -35980, -46060, 14840
14855, -385, -887, -172, -38220, -46970, 18200
14875, -380, -876, -171, -35700, -45010, 8400
14895, -387, -897, -175, -29540, -42350, -8400
14915, -392, -931, -179, -23100, -38080, -26740
14935, -390, -936, -177, -20580, -33880, -36470
14955, -383, -917, -172, -22050, -33670, -29330
14975, -380, -898, -173, -25480, -35140, -12810
14995, -389, -906, -178, -27650, -34370, -1960
15015, -407, -942, -186, -24710, -30450, -6090
15035, -410, -955, -188, -16730, -22540, -26670
