T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
15792, 38, 14, 1093, 1960, -23170, -38220
15812, 85, -35, 1078, 3500, -10360, -39410
15832, 68, -75, 1016, 1050, 10010, -42490
15852, 31, -56, 1041, 2030, 17850, -38780
15872, 135, -81, 1154, 4900, 10990, -36750
15892, -40, -57, 921, -2450, -6020, -29330
15912, -40, -54, 1013, -6930, -6230, -20930
15932, 56, -84, 1082, 3150, 12530, -28140
15952, 231, -157, 1066, 6930, 22120, -28630
15972, 415, -258, 1047, 1120, 19180, -9590
15992, 52, -98, 1032, -8120, 4130, 28070
16012, -507, 127, 945, -11480, -490, 61040
16032, -196, 2, 985, -2030, 32060, 36820
16052, 155, -144, 1036, 4830, 45080, -14280
16072, 123, -163, 971, -3430, 41930, -23380
16092, -341, 3, 1042, -19600, 21560, 7910
16112, -501, 20, 894, -23730, 9660, 25900
16132, -140, -193, 827, -24850, 9100, -2940
16152, 283, -354, 1002, -25340, -13020, -42210
16172, 77, -312, 1032, -13160, -9940, -50470
16192, -193, -206, 1071, -14280, -7350, -18550
16212, -147, -270, 957, -22400, -6370, -2100
16232, 41, -381, 828, -24640, -1120, -21910
16252, 170, -462, 912, -24570, -10500, -39550
16272, -39, -404, 949, -17010, -15680, -36470
16292, -88, -415, 1018, -13860, -11760, -10920
16312, 60, -560, 993, -14980, -7910, -20440
16332, 200, -690, 903, -17150, -10710, -21560
16352, 149, -738, 915, -17920, -18550, -6300
16372, -34, -644, 905, -11200, -24430, 11130
16392, -68, -569, 924, 6300, -12460, 9520
16412, 10, -487, 1053, 21630, 4830, 1470
16432, 199, -505, 1083, 23100, 13510, 3360
16452, -51, -363, 1072, 16660, 11830, 23030
16472, -102, -329, 1050, 12950, 1610, 40530
16492, -114, -269, 1030, 14280, 1470, 35210
16512, -51, -265, 924, 16450, 7070, 26460
16532, 159, -326, 974, 17500, 10080, 23800
16552, 17, -240, 979, 25480, 9100, 36820
16572, 8, -178, 1116, 29820, 140, 53970
16592, 24, -147, 1173, 33740, -490, 56140
16612, -62, -146, 973, 25970, 1540, 54250
16632, -98, -129, 929, 15050, -3080, 56350
16652, -22, -132, 1066, 20650, 4340, 51660
16672, 58, -127, 1202, 28630, 11550, 42840
16692, -10, -141, 1053, 22050, 14770, 40040
16712, -45, -152, 823, 1470, 2240, 45360
16732, -163, -74, 888, -4690, -8750, 42910
16752, -11, -62, 1076, 9030, -8400, 33880
16772, 48, -39, 1197, 19250, -1820, 18270
16792, 70, -51, 1074, 12320, 7630, 16590
16812, -108, -54, 866, -10220, -1890, 27930
16832, -307, -7, 739, -24150, -35420, 41720
16852, -44, -95, 845, -12460, -61950, 32130
16872, 160, -85, 1230, 12950, -31920, -1190
16892, 239, -150, 1123, 26530, 16310, -17290
16912, 91, -156, 979, 3990, 16800, -4060
16932, -219, -58, 772, -17150, -3920, 21140
16952, -169, -27, 909, -16100, -15610, 32760
16972, 200, -62, 1231, 5460, -2590, 18830
16992, 394, -188, 1217, 29400, 21980, -2310
17012, 138, -124, 1020, -11690, 10010, 57820
17032, -330, 71, 978, -12810, 12460, 83580
17052, -366, 53, 867, -6440, 16030, 67340
17072, -153, 1, 1104, 4480, 22330, 32410
17092, -50, -107, 877, -4900, 2870, 21700
17112, -68, -91, 928, -10640, -12390, 26950
17132, -57, -4, 1149, 3920, -1120, 23170
17152, -91, 23, 1110, 3570, -210, 16730
17172, -20, -66, 931, -10710, -12040, 11270
17192, 166, -176, 949, -12950, -16520, 7840
17212, 105, -110, 1046, -980, -12390, 16520
17232, -131, 30, 1064, 9100, -490, 30030
17252, -344, 141, 969, 7630, 13440, 29470
17272, -126, 18, 898, -280, 8890, 12040
17292, 212, -140, 916, -1750, -13650, -12250
17312, 225, -144, 1026, 4900, -29750, -10640
17332, -68, 53, 1130, 12180, -15960, 16590
17352, -275, 122, 862, 7910, -980, 32690
17372, 26, 38, 952, -4970, -6580, 21140
17392, 151, 3, 1075, 2800, -15050, -1260
17412, 289, -17, 1219, 4200, -22540, 700
17432, 182, 26, 1000, -10920, -35560, 20160
17452, -148, 220, 858, -25620, -34790, 37450
17472, 38, 191, 1000, -16730, -12670, 31360
17492, 155, 183, 1144, 630, 1890, 3430
17512, 130, 221, 1134, 5460, -420, -8890
17532, 253, 132, 1001, -8470, -15960, -4060
17552, 159, 157, 968, -17920, -21140, -2380
17572, 29, 201, 995, -9030, -10430, 1890
17592, -76, 233, 1028, 2170, -630, 1820
17612, 43, 156, 1075, 7140, 6230, -7490
17632, 178, 65, 1049, 5600, 4690, -22540
17652, 111, 51, 987, 1330, -7490, -26040
17672, -103, 173, 1060, 1610, -9030, -18690
